"product_id","product_type","brand","weight","price","average_units_sold","year_added","stock_location"
1350,"Dairy","GoldTree",541.22,12.8,22,2015,"C"
1351,"Bakery","StandardYums",388.55,6.43,21,2017,"B"
1352,"Meat","SmoothTaste",318.89,14.22,27,2017,"C"
1353,"Meat","SilverLake",432.63,16.04,27,2019,"A"
1354,"Bakery","SmoothTaste",521.3,8.78,18,2015,"C"
1355,"Meat","StandardYums",483.55,11.68,30,2015,"B"
1356,"Dairy","TastyTreat",418.98,10.51,23,2022,"B"
1357,"Meat","SilverLake",561.7,16.44,27,2015,"C"
1358,"Produce","GoldTree",406.5,7.98,21,2021,"B"
1359,"Produce","GoldTree",418.58,7.9,21,2022,"B"
1360,"Produce","SmoothTaste",473.68,5.78,22,2017,"B"
1361,"Dairy","StandardYums",469.07,8.61,27,2015,"C"
1362,"Meat","SmoothTaste",458.21,14.33,26,2021,"B"
1363,"Produce","SmoothTaste",416.42,6.48,21,2017,"B"
1364,"Dairy","TastyTreat",566.72,10.64,22,2022,"A"
1365,"Bakery","StandardYums",344.26,7.83,21,2017,"A"
1366,"Meat","TopBrand",654.59,15.55,24,2022,"B"
1367,"Dairy","TastyTreat",542.87,11.73,22,2018,"C"
1368,"Produce","GoldTree",515.24,8.05,21,2016,"D"
1369,"Produce","TopBrand",609.08,7.74,19,2017,"D"
1370,"Produce","TastyTreat",491.09,6.04,21,2021,"C"
1371,"Bakery","YumMie",546.32,7.05,16,2022,"D"
1372,"Produce","SmoothTaste",463.29,6.23,22,2015,"B"
1373,"Bakery","SilverLake",424.37,10.97,18,2021,"C"
1374,"Bakery","TastyTreat",459.78,9.19,17,2022,"B"
1375,"Bakery","GoldTree",490.7,10.96,16,2019,"A"
1376,"Meat","TopBrand",363.85,16.16,24,2022,"D"
1377,"Dairy","TopBrand",589.53,13.37,20,2017,"C"
1378,"Dairy","TastyTreat",514.94,11.37,22,2016,"B"
1379,"Dairy","SmoothTaste",594.62,10.71,23,2015,"D"
1380,"Snacks","StandardYums",202.07,5.61,22,2019,"C"
1381,"Produce","SmoothTaste",535.06,5.82,22,2017,"D"
1382,"Meat","SilverLake",746.32,16.1,27,2015,"D"
1383,"Produce","GoldTree",483.44,8.01,21,2019,"A"
1384,"Meat","TopBrand",502.76,15.78,24,2019,"D"
1385,"Snacks","YumMie",350.37,5.83,18,2017,"C"
1386,"Produce","StandardYums",464.03,6.28,25,2017,"C"
1387,"Produce","SmoothTaste",401.18,5.67,22,2020,"D"
1388,"Dairy","TopBrand",460.75,12.97,20,2015,"C"
1389,"Produce","SilverLake",586.33,8.14,22,2021,"B"
1390,"Produce","SmoothTaste",425.26,5.84,22,2022,"D"
1391,"Bakery","SmoothTaste",616.57,10.02,17,2022,"B"
1392,"Snacks","StandardYums",399.04,5.9,22,2020,"C"
1393,"Produce","SmoothTaste",302.94,6.19,21,2017,"C"
1394,"Dairy","SilverLake",395.49,13.59,24,2015,"B"
1395,"Meat","SilverLake",511.36,16.11,27,2022,"C"
1396,"Bakery","TopBrand",351.41,10.94,14,2020,"D"
1397,"Meat","TopBrand",503.31,15.73,23,2015,"C"
1398,"Snacks","TopBrand",669.09,10,16,2018,"A"
1399,"Produce","TastyTreat",440.14,5.61,21,2016,"B"
1400,"Meat","SilverLake",575.36,15.55,27,2015,"D"
1401,"Bakery","SmoothTaste",409.16,8.74,18,2021,"A"
1402,"Bakery","TopBrand",571.63,11.04,15,2021,"A"
1403,"Dairy","StandardYums",573.48,9.15,26,2017,"D"
1404,"Dairy","StandardYums",532.07,8.54,26,2018,"D"
1405,"Dairy","TopBrand",673.49,12.61,20,2022,"D"
1406,"Snacks","YumMie",398.51,6.32,17,2022,"A"
1407,"Dairy","StandardYums",499.59,9.16,28,2022,"D"
1408,"Dairy","Unknown",628.38,10.67,23,2017,"D"
1409,"Dairy","SilverLake",505.4,12.92,23,2016,"A"
1410,"Meat","SmoothTaste",475.1,14.02,27,2017,"C"
1411,"Dairy","SilverLake",607.85,12.76,23,2022,"D"
1412,"Produce","GoldTree",336.73,7.84,21,2020,"D"
1413,"Produce","SilverLake",503.55,7.8,22,2022,"B"
1414,"Bakery","SmoothTaste",330.29,8.79,17,2022,"D"
1415,"Produce","GoldTree",401.82,8.09,21,2020,"A"
1416,"Bakery","TastyTreat",436.61,8.72,17,2020,"D"
1417,"Bakery","StandardYums",432.66,7.62,21,2022,"C"
1418,"Meat","TopBrand",749.53,15.83,24,2020,"D"
1419,"Produce","GoldTree",557.05,7.98,21,2022,"B"
1420,"Meat","SmoothTaste",561.89,13.6,27,2016,"A"
1421,"Meat","GoldTree",631.22,16.03,25,2018,"B"
1422,"Bakery","SmoothTaste",537.29,9.26,17,2020,"B"
1423,"Snacks","TastyTreat",584.52,7.6,18,2017,"D"
1424,"Dairy","StandardYums",613.04,8.61,26,2022,"A"
1425,"Dairy","TopBrand",405.51,12.87,20,2019,"A"
1426,"Dairy","SilverLake",522.26,13.1,23,2019,"C"
1427,"Bakery","StandardYums",568.43,6.26,20,2020,"A"
1428,"Produce","TopBrand",398.92,8.04,19,2020,"A"
1429,"Meat","GoldTree",681.53,15.94,26,2021,"D"
1430,"Produce","GoldTree",465.16,8.24,21,2017,"D"
1431,"Dairy","StandardYums",468.03,9.5,26,2018,"C"
1432,"Snacks","StandardYums",559.68,6.6,23,2019,"B"
1433,"Dairy","YumMie",395.83,8.79,22,2018,"B"
1434,"Dairy","StandardYums",526.74,9.15,26,2022,"D"
1435,"Bakery","TopBrand",407.87,10.84,14,2018,"D"
1436,"Dairy","SmoothTaste",626.17,10.91,23,2022,"C"
1437,"Bakery","TopBrand",655.45,10.91,14,2022,"D"
1438,"Bakery","TopBrand",506.38,10.86,14,2021,"A"
1439,"Produce","TopBrand",526.51,7.93,19,2016,"D"
1440,"Produce","GoldTree",553.81,8.21,21,2017,"D"
1441,"Bakery","TastyTreat",607.47,9.35,17,2015,"B"
1442,"Bakery","GoldTree",617.2,10.92,16,2019,"B"
1443,"Dairy","SmoothTaste",676.7,11.15,23,2021,"B"
1444,"Bakery","SmoothTaste",462.45,9.19,18,2016,"D"
1445,"Bakery","TastyTreat",528.86,8.59,16,2021,"A"
1446,"Dairy","GoldTree",555.69,13.01,22,2017,"B"
1447,"Produce","StandardYums",407.21,5.38,26,2021,"B"
1448,"Bakery","YumMie",552.8,7.2,16,2015,"A"
1449,"Snacks","StandardYums",295.97,6.98,22,2017,"B"
1450,"Dairy","Unknown",352.55,13.39,23,2021,"C"
1451,"Produce","SilverLake",549.19,7.88,23,2016,"A"
1452,"Produce","GoldTree",464.76,8.19,21,2018,"A"
1453,"Produce","GoldTree",638.81,7.98,21,2020,"A"
1454,"Dairy","StandardYums",413.76,8.47,26,2022,"B"
1455,"Dairy","Unknown",535.33,10.6,23,2021,"D"
1456,"Snacks","SmoothTaste",504.16,7.46,19,2016,"D"
1457,"Produce","SilverLake",569.86,7.57,22,2021,"A"
1458,"Meat","TastyTreat",510.26,14.43,26,2022,"B"
1459,"Meat","GoldTree",468.73,15.93,25,2022,"C"
1460,"Bakery","StandardYums",468.69,8.14,21,2017,"A"
1461,"Dairy","SmoothTaste",469.19,11.91,23,2019,"D"
1462,"Bakery","YumMie",297.34,7.07,16,2020,"D"
1463,"Produce","TopBrand",487.31,7.64,19,2018,"C"
1464,"Meat","TastyTreat",641.56,14.16,25,2020,"C"
1465,"Snacks","SmoothTaste",374.78,7.96,20,2021,"C"
1466,"Produce","GoldTree",724.65,8.06,21,2018,"B"
1467,"Produce","GoldTree",555.46,7.92,21,2015,"C"
1468,"Meat","SilverLake",582.28,15.77,28,2022,"A"
1469,"Bakery","SmoothTaste",521.2,9.61,17,2022,"C"
1470,"Meat","TastyTreat",479.28,13.72,27,2015,"C"
1471,"Bakery","StandardYums",477.31,7.5,20,2020,"C"
1472,"Produce","GoldTree",642.1,8.08,21,2015,"D"
1473,"Dairy","TopBrand",453.71,13.69,20,2015,"B"
1474,"Bakery","SmoothTaste",529.05,8.78,17,2018,"D"
1475,"Dairy","SmoothTaste",549.01,10.9,23,2019,"B"
1476,"Snacks","TastyTreat",479.23,7.84,19,2019,"A"
1477,"Dairy","TastyTreat",531.52,12.44,22,2016,"C"
1478,"Snacks","SmoothTaste",340.51,8.21,18,2018,"D"
1479,"Dairy","GoldTree",406.17,12.94,22,2022,"A"
1480,"Produce","GoldTree",362.4,8.01,21,2015,"C"
1481,"Dairy","GoldTree",357.07,12.97,22,2022,"A"
1482,"Bakery","TastyTreat",419.75,8.68,17,2021,"C"
1483,"Meat","GoldTree",570.33,15.91,25,2016,"D"
1484,"Produce","SmoothTaste",397.9,6.05,22,2021,"A"
1485,"Produce","GoldTree",475.02,8.34,21,2022,"D"
1486,"Snacks","SmoothTaste",577.97,7.82,18,2022,"B"
1487,"Snacks","YumMie",363.55,5.95,18,2016,"B"
1488,"Produce","GoldTree",418.2,8.07,21,2019,"B"
1489,"Produce","SilverLake",464.5,7.89,23,2022,"D"
1490,"Dairy","GoldTree",618.44,12.95,22,2022,"A"
1491,"Produce","SmoothTaste",313.5,5.92,22,2016,"B"
1492,"Meat","GoldTree",535.13,15.86,26,2022,"D"
1493,"Snacks","SmoothTaste",713.33,7.82,19,2018,"B"
1494,"Bakery","YumMie",393.49,6.85,16,2017,"C"
1495,"Meat","GoldTree",537.49,15.99,26,2021,"C"
1496,"Produce","StandardYums",338.36,3.53,25,2016,"D"
1497,"Bakery","TastyTreat",486.37,8.87,17,2017,"B"
1498,"Dairy","YumMie",557.45,9.08,22,2015,"B"
1499,"Meat","StandardYums",493.36,12.37,30,2022,"A"
1500,"Meat","TastyTreat",615.84,14.78,27,2022,"A"
1501,"Meat","SilverLake",543.02,16.58,27,2016,"A"
1502,"Snacks","GoldTree",482.16,10.28,18,2021,"A"
1503,"Dairy","SilverLake",511.94,13.02,24,2017,"D"
1504,"Bakery","TopBrand",527.9,11.23,14,2018,"A"
1505,"Dairy","YumMie",435.6,8.94,22,2022,"B"
1506,"Dairy","SilverLake",397.82,12.84,24,2017,"A"
1507,"Meat","TastyTreat",509.64,14.88,26,2020,"B"
1508,"Bakery","SmoothTaste",499.9,8.54,18,2019,"D"
1509,"Dairy","SmoothTaste",560.08,11.21,23,2016,"D"
1510,"Produce","GoldTree",592.12,8.16,21,2019,"A"
1511,"Dairy","TopBrand",476.67,12.88,20,2019,"B"
1512,"Bakery","YumMie",441,7.15,17,2018,"D"
1513,"Meat","GoldTree",502.29,15.95,25,2016,"B"
1514,"Meat","SilverLake",390.16,16.08,27,2017,"B"
1515,"Bakery","StandardYums",455.14,7.55,22,2020,"A"
1516,"Produce","GoldTree",584.44,7.98,21,2018,"C"
1517,"Dairy","GoldTree",442.86,13.01,22,2018,"B"
1518,"Produce","TastyTreat",332.35,5.76,21,2017,"D"
1519,"Produce","SilverLake",587.09,7.99,22,2018,"D"
1520,"Dairy","SmoothTaste",446.01,11.08,23,2018,"A"
1521,"Dairy","GoldTree",413.79,13.04,22,2019,"B"
1522,"Produce","TastyTreat",417.15,5.99,22,2017,"B"
1523,"Meat","SmoothTaste",580.32,13.93,26,2018,"C"
1524,"Produce","TopBrand",538.08,8.11,19,2020,"A"
1525,"Meat","TastyTreat",356.93,14.07,26,2015,"C"
1526,"Produce","SmoothTaste",273.49,5.75,22,2016,"B"
1527,"Produce","GoldTree",431.83,7.97,21,2015,"C"
1528,"Bakery","SilverLake",676.85,11.48,18,2017,"B"
1529,"Produce","TopBrand",467.3,8.57,19,2015,"D"
1530,"Meat","TopBrand",329.13,15.96,23,2022,"B"
1531,"Produce","GoldTree",512.42,8.08,21,2021,"D"
1532,"Meat","SmoothTaste",674.68,13.77,26,2021,"B"
1533,"Bakery","GoldTree",534.23,10.91,16,2017,"B"
1534,"Produce","StandardYums",454.45,4.49,26,2021,"D"
1535,"Meat","GoldTree",617.21,16.11,25,2020,"C"
1536,"Snacks","StandardYums",498.67,7.04,22,2022,"C"
1537,"Meat","TastyTreat",546.06,14.07,25,2021,"C"
1538,"Snacks","YumMie",407.33,5.92,17,2020,"D"
1539,"Produce","Unknown",617.09,6.52,21,2022,"A"
1540,"Dairy","StandardYums",489.73,9.1,26,2017,"B"
1541,"Snacks","YumMie",548.4,6.09,18,2022,"D"
1542,"Produce","GoldTree",508.23,7.83,21,2020,"B"
1543,"Meat","GoldTree",435.54,16.05,26,2022,"D"
1544,"Dairy","GoldTree",542.53,12.96,22,2021,"D"
1545,"Meat","YumMie",512.03,11.85,26,2017,"D"
1546,"Meat","TopBrand",435.2,15.89,23,2022,"A"
1547,"Dairy","TopBrand",646.93,12.96,20,2017,"A"
1548,"Dairy","StandardYums",707.19,8.79,26,2022,"D"
1549,"Produce","SilverLake",409,7.85,23,2021,"D"
1550,"Produce","GoldTree",557.96,7.92,21,2022,"C"
1551,"Produce","TopBrand",376.83,7.81,19,2021,"C"
1552,"Meat","SmoothTaste",338.12,13.49,27,2022,"D"
1553,"Produce","TopBrand",419.09,8.29,19,2015,"A"
1554,"Meat","TopBrand",360.55,16.02,24,2022,"B"
1555,"Dairy","TopBrand",369.58,13.38,20,2017,"D"
1556,"Produce","SilverLake",394.24,7.73,23,2018,"A"
1557,"Bakery","StandardYums",398.66,6.87,21,2015,"C"
1558,"Produce","TopBrand",594.34,8.54,19,2021,"A"
1559,"Dairy","SilverLake",456.31,13.11,23,2020,"C"
1560,"Bakery","TastyTreat",572.55,9.26,16,2018,"C"
1561,"Dairy","TopBrand",524.56,13.05,20,2021,"D"
1562,"Produce","TastyTreat",413.24,6.07,22,2015,"A"
1563,"Dairy","StandardYums",369.72,10.17,26,2017,"C"
1564,"Meat","GoldTree",536.45,16.2,26,2018,"B"
1565,"Produce","TopBrand",540.74,7.74,19,2021,"B"
1566,"Produce","SmoothTaste",362.32,5.54,22,2020,"C"
1567,"Produce","GoldTree",414.6,8.03,21,2016,"D"
1568,"Snacks","TopBrand",529.7,10.72,16,2022,"B"
1569,"Bakery","TopBrand",409.52,11.18,15,2021,"A"
1570,"Bakery","TopBrand",352.91,11.63,14,2020,"B"
1571,"Bakery","SilverLake",604.99,11,18,2018,"A"
1572,"Snacks","TastyTreat",519.24,7.94,18,2018,"D"
1573,"Produce","SilverLake",515.03,8.22,23,2022,"B"
1574,"Meat","SilverLake",537.11,15.87,27,2015,"C"
1575,"Dairy","TastyTreat",592.26,11.27,22,2017,"D"
1576,"Bakery","YumMie",666.41,7.09,16,2022,"B"
1577,"Produce","GoldTree",617.85,8.01,21,2019,"D"
1578,"Bakery","GoldTree",500.9,11.01,16,2022,"D"
1579,"Snacks","YumMie",650.21,6.15,17,2016,"A"
1580,"Bakery","TastyTreat",345.44,9.16,16,2018,"B"
1581,"Produce","TopBrand",368.85,8.11,19,2017,"A"
1582,"Produce","StandardYums",385.93,3.46,25,2020,"D"
1583,"Bakery","YumMie",537.37,6.73,16,2018,"A"
1584,"Produce","GoldTree",324.25,8.12,21,2021,"C"
1585,"Bakery","TopBrand",565.47,10.91,15,2022,"B"
1586,"Produce","SilverLake",620.13,8.15,22,2022,"C"
1587,"Produce","TopBrand",443.46,8.34,19,2018,"D"
1588,"Dairy","SilverLake",519.71,13.18,24,2016,"B"
1589,"Meat","YumMie",469.29,11.66,26,2016,"A"
1590,"Dairy","StandardYums",464.95,9.55,26,2022,"A"
1591,"Produce","SilverLake",664.88,7.89,23,2017,"B"
1592,"Produce","SmoothTaste",399.24,6.63,22,2022,"C"
1593,"Bakery","SilverLake",402.35,11.04,18,2021,"B"
1594,"Produce","SmoothTaste",554.79,5.71,21,2021,"A"
1595,"Produce","TopBrand",525.69,7.73,20,2020,"D"
1596,"Produce","SilverLake",506.06,7.95,23,2016,"A"
1597,"Bakery","SilverLake",686.43,11.02,18,2019,"D"
1598,"Dairy","SilverLake",386.86,12.87,23,2021,"A"
1599,"Meat","GoldTree",415.32,16.1,26,2016,"C"
1600,"Meat","SmoothTaste",472.07,14.11,27,2022,"D"
1601,"Dairy","StandardYums",696.22,8.65,27,2020,"D"
1602,"Snacks","YumMie",390.58,6.26,18,2019,"C"
1603,"Snacks","YumMie",391.73,6.25,18,2020,"D"
1604,"Dairy","TopBrand",489.54,12.81,20,2022,"A"
1605,"Bakery","TopBrand",526.78,10.72,14,2017,"D"
1606,"Snacks","StandardYums",394.07,6.73,22,2022,"A"
1607,"Dairy","TastyTreat",401.94,12.62,22,2022,"B"
1608,"Produce","GoldTree",409.44,7.98,21,2016,"B"
1609,"Produce","TastyTreat",645.87,6.18,21,2018,"C"
1610,"Bakery","TastyTreat",450.17,10.03,16,2019,"C"
1611,"Produce","GoldTree",534.51,7.91,21,2015,"A"
1612,"Produce","SilverLake",426.82,8.35,23,2015,"C"
1613,"Produce","TastyTreat",545.6,6.98,22,2018,"C"
1614,"Dairy","TastyTreat",477.36,11.53,22,2018,"D"
1615,"Meat","TopBrand",578.88,15.9,23,2021,"C"
1616,"Produce","SmoothTaste",498.66,6.04,22,2015,"B"
1617,"Meat","GoldTree",483.93,15.92,25,2022,"A"
1618,"Produce","TopBrand",426.12,8.06,19,2015,"D"
1619,"Meat","TastyTreat",460.41,14.04,28,2018,"B"
1620,"Snacks","TastyTreat",312.32,8.01,18,2017,"B"
1621,"Snacks","YumMie",487.79,6.09,18,2022,"A"
1622,"Meat","GoldTree",450.7,16.05,26,2016,"B"
1623,"Dairy","TastyTreat",267.3,11.69,22,2017,"A"
1624,"Produce","SmoothTaste",480.62,5.96,21,2015,"C"
1625,"Dairy","YumMie",285.23,8.9,22,2022,"D"
1626,"Meat","SmoothTaste",585.62,14.1,26,2021,"C"
1627,"Produce","TastyTreat",493.55,5.89,21,2021,"D"
1628,"Dairy","SilverLake",458.26,13.58,23,2021,"A"
1629,"Dairy","StandardYums",450.61,8.33,26,2016,"B"
1630,"Bakery","YumMie",387.86,7.42,17,2016,"D"
1631,"Produce","GoldTree",582.84,8.07,21,2020,"B"
1632,"Snacks","TastyTreat",550.68,8.05,19,2022,"B"
1633,"Produce","GoldTree",608.37,7.96,21,2019,"D"
1634,"Meat","TopBrand",549.59,16.55,24,2020,"C"
1635,"Produce","GoldTree",501.87,7.9,21,2016,"D"
1636,"Meat","TastyTreat",554.41,13.67,26,2022,"B"
1637,"Produce","TopBrand",466.17,7.97,19,2016,"D"
1638,"Dairy","StandardYums",388.84,8.53,26,2018,"C"
1639,"Meat","SilverLake",785.57,16.39,28,2015,"C"
1640,"Produce","GoldTree",378.25,8.16,21,2015,"B"
1641,"Bakery","YumMie",632.04,7.05,16,2022,"D"
1642,"Meat","GoldTree",432.21,15.96,25,2022,"D"
1643,"Bakery","TastyTreat",443.89,9.12,17,2022,"B"
1644,"Dairy","SilverLake",514.49,13.11,23,2015,"B"
1645,"Dairy","GoldTree",519.72,12.99,22,2021,"B"
1646,"Dairy","SilverLake",538.05,12.87,23,2016,"D"
1647,"Dairy","GoldTree",502.74,13.16,22,2016,"C"
1648,"Dairy","GoldTree",392.45,13.11,22,2022,"D"
1649,"Dairy","StandardYums",704.12,8.81,27,2016,"A"
1650,"Bakery","SilverLake",415.91,10.8,18,2017,"C"
1651,"Produce","SilverLake",548.71,8.28,22,2019,"B"
1652,"Meat","GoldTree",439.41,16.14,26,2022,"A"
1653,"Snacks","YumMie",519.26,6.17,18,2018,"B"
1654,"Dairy","TastyTreat",399.05,11.11,22,2020,"A"
1655,"Dairy","StandardYums",487.41,9.2,27,2021,"A"
1656,"Produce","StandardYums",629.7,3.67,25,2020,"B"
1657,"Meat","GoldTree",476.96,15.86,25,2016,"D"
1658,"Meat","TastyTreat",486.56,14.46,26,2019,"D"
1659,"Produce","TastyTreat",425.57,5.94,21,2019,"D"
1660,"Meat","StandardYums",559.39,11.98,30,2016,"B"
1661,"Meat","SmoothTaste",509.69,14.24,26,2022,"A"
1662,"Bakery","StandardYums",447.48,7.22,21,2015,"D"
1663,"Dairy","GoldTree",562.6,13.05,22,2015,"D"
1664,"Produce","GoldTree",436.65,7.99,21,2016,"C"
1665,"Produce","GoldTree",478.16,7.88,21,2022,"B"
1666,"Dairy","GoldTree",570.36,13.14,22,2022,"D"
1667,"Meat","GoldTree",465.9,15.91,26,2017,"D"
1668,"Bakery","SmoothTaste",298.13,9.04,17,2015,"C"
1669,"Meat","TopBrand",767.52,15.99,24,2022,"A"
1670,"Meat","TopBrand",571.67,16,24,2015,"C"
1671,"Produce","GoldTree",541.26,8.02,21,2021,"A"
1672,"Produce","GoldTree",441.9,7.95,21,2022,"D"
1673,"Bakery","GoldTree",413.57,11.07,16,2022,"A"
1674,"Bakery","TopBrand",364.79,10.86,14,2018,"A"
1675,"Snacks","SmoothTaste",461.79,8.05,19,2020,"B"
1676,"Bakery","StandardYums",502.49,6.92,21,2017,"D"
1677,"Produce","GoldTree",562.41,7.99,21,2021,"A"
1678,"Bakery","TopBrand",453.55,10.9,15,2017,"C"
1679,"Snacks","SmoothTaste",638.64,8.11,19,2022,"D"
1680,"Meat","SmoothTaste",618.63,14.44,26,2019,"A"
1681,"Produce","SilverLake",425.89,7.67,22,2021,"A"
1682,"Produce","GoldTree",617.38,8.09,21,2022,"A"
1683,"Produce","SilverLake",370.43,7.96,23,2022,"A"
1684,"Dairy","SilverLake",420.41,13.47,24,2018,"D"
1685,"Produce","GoldTree",555.93,8.07,21,2018,"A"
1686,"Meat","GoldTree",658.6,16.07,25,2022,"D"
1687,"Snacks","StandardYums",521.67,6.12,22,2018,"C"
1688,"Produce","SilverLake",387.22,8.11,22,2015,"D"
1689,"Dairy","SilverLake",566.17,12.92,24,2017,"D"
1690,"Bakery","StandardYums",407.41,7.38,21,2015,"A"
1691,"Snacks","TastyTreat",588.59,8.33,18,2016,"A"
1692,"Bakery","StandardYums",551.86,6.62,21,2021,"C"
1693,"Meat","SilverLake",561.89,15.98,28,2022,"D"
1694,"Meat","GoldTree",525.51,16,25,2021,"B"
1695,"Dairy","TopBrand",376.55,12.88,20,2022,"B"
1696,"Meat","TastyTreat",503.99,14.08,25,2017,"A"
1697,"Meat","GoldTree",526.89,16.13,25,2016,"D"
1698,"Bakery","YumMie",583.85,7.05,16,2021,"A"
1699,"Produce","TopBrand",441.64,8.1,19,2019,"A"
1700,"Meat","TopBrand",518.6,15.89,24,2021,"A"
